plylstSeq,title,tag,like,songIds
510875046,스타일리쉬한 감각의 트렌디 하우스 K-POP, #세련된 #편집샵 #kpop #하우스 #기분전환 #노동요 #댄스 #가을 #매장음악 ,488,33129886 7900822 5700879 8244032 35337884 34071985 34286753 34847379 31817362 34989063 32748911 33094725 32560579 9621299 33382025 34874812 35223432 8204402 33473303 31617744 32311312 32613978 30019703 34356050 34651067 33422460 32559498 32445340 34239757 30428241 31943377 31448498 31646291 30413433 33341684 33437473 31345638 31297374 9609190 30907992 31208263 31702358 31448491 34761513 31674963 7900826 31147215 31189089 30470850 30822019
439526163,나만 알고 있을것 같은 감성발라드 “기억갈피”, #추억 #사랑 #첫사랑 #아쉬움 #카페 #이별 #가을 #밤 #감성 ,121,36062701 36062700 35744813 35720413 35668991 35695016 36242630 34626916 34145223 34145219 34145217 34145220 32924578 34535909 34695599 34701996 5445245 30021839 34716057 33177639 33293837 34514012 504317 34810559 34840158 32688861 33378954 33340007 33391719 32970603 33571775 31677968 32998920 33524147 33483326 1650193 32605887 32378579 32091664 33062458 2530643 32939130 32922155 33192099 32906358 32996354 8140402 30944140 31010490 33203572
498262017,"가을, 공부 맛집 BGM (독서, 집중, 편안한)", #공부 #집중 #공부할때 #잔잔한 #가을 #편안한 #시험공부 #피아노 #뉴에이지 ,193,31397140 31709315 31771327 33718282 31420487 31725687 31489967 31148412 32210564 30913488 31114071 31674386 32518440 32460666 30511114 31696069 31520402 31487277 8108415 30387291 8043822
513933577,가을에 듣고 싶은 빈티지 음악 고르기, #가을 #빈티지 #Pop #LP #낭만 #선선한 #카페 #일상 #작업 #집중 ,3305,7897357 30070624 34776004 33070198 33884049 33337436 34249794 34824697 33462051 32419666 35508934 33487645 34739177 33656687 34101874 33621066 33421662 34301293 32184366 33442589 32991490 35283421 32881822
514223660,돌아온 90년대생 추억겜 퍼피레드 감성 BGM, #퍼피레드 #추억 #게임 #감성 #2000년대 #기분전환 #회상 #명곡 #가을 #추석 ,498,622460 6894 1556553 497096 3053258 2017352 1173448 1656571 1322987 2012282 1559487 1984049 1008985 533228 1114595 837567 1459449 866714 1325050 1454808 891878 1727597 1581597 1733348 1927248 2554001 31989747 1871159 1188951 1941619 623902 2212365 484861 925430 1592995 1867568 1860177 1287391 632219 1756966 2238379 531840 1110295 1637914 602051 502947 1621412 2386148 354635
514485341,가을의 한 페이지 ; 낙엽 내음 가득한 발라드 명곡들, #가을 #발라드 #감성 #힐링 #여행 #위로 #기분전환 #휴식 #추억 #드라이브 ,1423,3968836 5408681 3910821 31314144 7942948 30636089 3585793 612068 33618864 35662924 35774019 9631530 31388145 837567 2101157 1797707 4543502 3929471 30673957 31334193 3620493 4252726 9048 4067772 5379383 732519 30486509 35644157 926203 30278209 26378 30035553 32052433 5466962 2347151 35669445 30072072 35414734 2194773 665226 35643794 80238 30849733 30851703 1590153 3968837 32799210 32090955 30669593 30709103
514580058,‘나 가을타나봐?’ 요즘 듣는 가을 감성 발라드&인디 플리, #가을 #감성 #발라드 #인디 #새벽 #밤 #산책 #잔잔한 #퇴근길 #드라이브 ,1282,32031043 31804010 30669593 30690674 32639386 31952592 30637776 34657844 34171026 34599917 33868791 34907218 7877918 32061975 9646572 31901475 31899300 33043504 31524320 33061995 34431086 31788850 31666417 31703498 3910821
503980603,선선한 가을 바람이 불 때 챙겨듣고 싶은 노래 모음, #가을 #선선한 #바람부는날 #감성 #잔잔한 #드라이브 #산책 #센치한 #국내 #발라드 ,2612,30290580 3929471 32794652 33011180 32941033 4407285 4821175 3472354 30650900 31035445 32243273 30181278 30962526 5458267 30672529 30678113 7886210 32061975 5694902 31624517 33013735 30636089 32091434 32090955 32957209 30669593 30648772 31314144 30709103 5408681 4383833 3910821 3585793 612068 32954912 33618864 2064849 30278209 31666417 30667988 30290011 5380328 1890405 30434161 32031043 3849504 33955533 4786735 30072072 31570736
512030827,자꾸 듣고 싶은 멜로디의 미디엄템포 발라드, #기분전환 #발라드 #미디엄템포 #노래방 #멜로디 #출퇴근 #산뜻한 #가을 #작업 #외출 ,614,35383397 34657844 2093361 33625988 33439096 1645081 2654264 526407 1884329 33040923 30414090 2680287 30536432 2012251 4047160 3059678 1656571 2682148 4027904 3156359 3459504 1615772 866705 1645082 31914848 1944399 1941619 1500196 905857 3550135 1173448 34861720 3536905 1314788 30087592 4080846 1668465 711627 1114170 1560050
450689939,동료 가수들에게 선사한 작곡가 김동률의 주요작들, #추억 #가을 #1990 #가요 #발라드 #명곡 #감성 #회상 #작곡가 #김동률 ,984,61245 30085008 1570834 63699 3714477 10837 38887 75834 63702 1839665 2782367 3714474 420592 64475 1620563 3426559 3714475 2277092 3407152 75838
417879902,공간에 발라드를 입히다! A Rough And Deep Voice Man, #발라드 #이별 #사랑 #가을 ,268,35102484 34701848 35817383 35829148 35754709 34194593 35757406 35707232 34598904 34279689 36391318 34753794 34760050 35388184 36404853 35537291 34469695 35613554 35608492 34394402 36222209 35456666 34571873 35581351 35586584 33228700 32715812 32550314 32377231 35861274 35963098 35106606 35336605 35222505 35739082 35383370 31083516 32767833 32847945 4446485 5454381 34701996 34752809 31393958 35494406 33907333 36032726 35543580 32486613 34430968
511642826,도입부 3초만에 바로 반해버린 인생 팝송 ③, #도입부 #팝송 #기분전환 #드라이브 #가을 #휴식 #감성 #힐링 #취향저격 #센치한 ,1652,33346179 34986990 30572610 3876552 33643777 35360514 35366590 31194233 8018717 35061921 33693487 35206759 33221535 35277881 30654213 35254348 31321530 33499185 35057368 33116203 33442591 31750133 35431099 33077054 5773190 35388428 35275814 32595768 35257065 30720572 32888291 33748674 35326791 31550611 33497515 33145667 34846463 32600457 34883819 35378933 35254341 33640333 33539532 34759318 35336132 32462683 31870347 34089949 35216427 34943018
484573998,"나홀로 들어요, 감정선을 자극하는 BGM 2", #가을 #산책 #쌀쌀한 #드라이브 #비오는날 #기분전환 #감성 #우울 #센치 ,1154,33614062 33865648 32332217 35513698 32104193 32870128 32872695 32345738 32019798 31152703 31613308 32611648 33382059 32757006 32612601 31564301 32823591 32313540 32985750 34024053 33878619 32780369 34013856
514474494,트렌디 그 잡채 ☆힙앤비☆ 들어보실?, #중독성 #트렌디 #홈파티 #운동 #매장 #카페 #분위기 #선선한 #가을 ,53,36472106 36470840 36464964 36455866 36443894 36428867 36400799 36395641 36395670 36392260 36372174 36335275 36322390 36293235 36286541 36185374 36115710 36037065 36009973 35981153 35964679 35956073 35758489 35730675 35729043 35717407 35717273 35691063 35660215 35646893 35577882 35644038 35623980 35615807 35610983 34767309 35503550 35044101 35547029 32521382 32999764 35313136 35563302 31886938 35539984 34083631 35566466 33930392
499738440,발라드들, #발라드_감성 #가을 ,15,531431 9828 2170750 516205 530124 8302 111209 91380 459757 32574 489252 10288 10289 1143064 1456783 600126 91329 1134490 612393 34187 104718 103868 418645 523274 1521180 1521182 315876 499234 2354645 517488 104099 708215 90731 775217 111615 519620 601953 537749 1568642 993962 711626 1670941 53730 1264830 1368869 1657561 503497 527583 488408 106240
516449571,요즘 자주 듣는 발라드 best 30 pt.16, #발라드 #가을 #힐링 #새벽 #밤 #드라이브 ,84,30833272 35720014 32600245 35581351 31992573 3610384 1959667 35774024 35668991 35694868 35484543 34943312 32339065 32273348 31211213 31532643 30085008 35669445 32009432 3714473 35145138 31181342 34724346 32224383 30669593 35553933 35543942 32442727 2633352 3948834
483177940,"뜨거운 여름밤 열리는 작은 콘서트 (잔나비,혁오,검정치마,카더가든)", #새벽 #가을 #인디 #잔잔한 #잔나비 #혁오 #검정치마 #휴식 #카더가든 ,339,8298724 30781649 31605779 5385973 31666421 33855085 35637499 32929037 8036156 33736499 33043504 31742666 5713425 2613359 30444665 35637500 33043508 4848555 31496488 31726704 32342095 35637506 32902881 30444661 31666417 32476250 5656580 8298729 5713423 8026845 3482051 31666411 30444667 3482053 31605785 32342091 31524346 30444668 31605780 31106984 30444659 32946828 30444660 30383949 33241005 30781646 2613352 31605777 30383956 31582380
516487269,[환승연애] 우리가 헤어진 진짜 이유, #이별 #분위기 #슬픔 #눈물 #가사 #후련함 #과몰입 #위로 #가을 #환승연애 ,203,32716099 32052434 33531543 35307318 34669549 33021760 33408567 3550138 34626112 35353559 32961285 33372786 35521287 33257245 8233373 32833785 8265898 5506296 31606796 32052432 30859636 4103251 34626119 35730565 35019314 34819473
515233586,차분히 돌아가는 턴테이블 속 내 가을, #빈티지 #가을 #차분한 #잔잔한 #LP #위로 #휴식 ,1011,35563842 35197046 35198658 35223310 35097275 34632793 35565032 35283573 34764618 35529883 35486581 35116260 34195666 34809986 34824739 35329042 35489496 18476284 35208770 35223292 33195403 33525783 32807237 33347645 32583440 34089402 34741093 33361365 34884297 30520150 33821562 32037386 35374707 779241
422373850,이 노래 다 부를 줄 알아? 노래방 리스트[90년~10년대], #추억 #노래방 #발라드 #90년대 #그때그시절 #기분전환 #감성 #드라이브 #봄 #가을 ,89,2104544 1984780 1764594 1130736 430722 533202 1670941 425561 91380 1525532 984646 62187 492854 3118481 3028777 480415 1634717 1816950 1097091 1606413 105690 1798588 238695 430228 1808162 86866 418070 86857 68746 196599 1177607 623902 37596 1822212 31993151 79621 2101157 1654819 16937 27641 1480112 419103 82424 1096752 1620554 67724 481565 83891 1839641 1753139
516184534,‘Have a POP day!’ 오늘 하루를 활기차게 만들어줄 팝 플리, #기분전환 #출근길 #힐링 #텐션업 #아침 #휴식 #드라이브 #주말 #산책 #가을 ,165,33824788 33128404 35640751 35340833 35061921 33704035 32933934 34034636 34855217 33361027 32985215 34516658 33309798 34338380 35537498 34031040 34536014 34853277 34699628 32515551 34014852 33618536
483586484,"사랑만 가지고는 안 되는 것들, 외국영화 OST", #OST #가을 #비 #쓸쓸한 #이별 #슬픈 #저녁 #밤 #서정적 #생각 ,922,2527151 1813048 12011326 32113425 1722476 30102883 4343766 4095244 24130018 1614705 4478426 31082959 1800587 31030780 27518725 1813047 2527148 1813051 8048250 31665623 1123671 7934012 1743505 31338914 30188278 1813058 31338917 8048255 23641079 27518713 1813053 1739602 30616805 31338908 1123673 7933997 31338906 1813055 16734904 31338923 1813057 1123685 31338894 1813059 106741144 31338922 31338899
516933524,잔잔한 아이유 노래들, #위로 #잔잔한 #아이유 #국힙원탑 #음색 #가을 #편안한 #유애나를_위한 ,27,30646584 34481683 33372785 34481684 32183387 34481681 34752700 33372789 34481682 7896511 32182535 4369827 5700639 30378156 33372787 4646573 32378104 32143487 30314784 30636089 34481680
449215193,○ 가을&발라드~1990년대 명품발라드 100곡(소장용)PART 2○, #가을 #발라드 #1990년대발라드 ,1418,51481 91462 49938 55580 1707087 91395 61510 104941 61240 64056 90355 463542 91210 83264 53616 50137 49838 50737 193014 91406 2796367 91104 54274 54503 532083 33571 70696 56288 91423 1839235 59078 3655078 66401 66397 63313 59868 58937 60084 104067 3852146 62098 70600 3793933 75440 62847 898849 1185238 1606431 69374 72322
484501154,듣기만해도 설레는 목소리를 가진 알앤비 아티스트, #꿀성대 #음색깡패 #목소리 #가을 #설레는 #알앤비 #감성 #무드 #쌀쌀한 ,375,32999829 32999763 32194058 32767206 31782025 5431071 30215674 30980827 31590336 31291425 32381267 31988773 32011704 30639985 32616222 32254142 32934120 31624517 33003876 33011570
514253154,뜨거웠던 여름의 끝자락 선선한 가을의 시작, #가을 #감성 #발라드 #Summer #여름 #이별 #인디 #권진아 #사랑 #autumn ,8,36242042 35645694 34826873 34164058 35456806 33055519 34052587 33743290 8298724 33903923 32142762 33597153 33880120 34172221 33805294 30644500 7967351 30656620 7942948 31196872 30623495 31939062 32057583 31261006 30290580 31283160 30038185 9600435 5379383 638570
485718701,하루키가 만든 재즈 앨범?! 찰리 파커 플레이즈 보사노바, #보사노바 #휴식 #재즈 #하루키 #찰리파커 #일인칭단수 #힐링 #추억 #가을 #뉴욕 ,639,31951395 31951390 8278966 8278968 3857944 3857952 106822304 106754626 31718440 106772091 106864543 106761032 6095551 32413676 1909622
464939668,커피와 함께 즐기는 가벼운 재즈, #재즈 #카페 #기분전환 #감성 #휴식 #커피 #주말 #독서 #가을 ,72,5711158 288419 2941179 23102032 30141763 31031070 5096492 1579387 2941173 8173328 3724240 4518944 3953236 871471 8139412 31776667 612881 2113549 1860103 31138624 1515499 4415336 1530555 30788401 732502 8018012 2301657 871466 452514 8201042 1135461 8018014 3363991 539624 4543944 284480 893623 1530565 1946714 539622 20670681 31804413 453956 6156454 2300121 30837206 2741849 31362145 387293 870471
517938198,좋아요 저장, #가을 #기분전환 ,5,33693680 32435900 32585047 32729800 35665692 33745526 32850817 30968139 34687593 32015010 35062181 32906793 32546466 34002221 30943117 33223214 34521603 34521607 32509411 34521608 34323578 34344554 32509042 31595184 32509043 34407071 32838220 33045299 32173709 34243928 34326160 33978183 33388144 33448766 33320952 33689101 33689104 32706488 33303682 33438868 33879787 33542479 33388145 31429053 32957917
499528263,'사랑' 이란 두 글자로 말할수 없는 너를 노래로 말할게, #사랑 #연애세포 #휴식 #발라드 #잔잔한 #가을 ,92,32473998 30657307 33347390 32794652 33331004 33260801 33996404 33800786 32508146 33625988 33552335 33313675 33326485 4635458 30786674 1804399 32689405 30471286 30978961 32725022 30598200 30320917 30394415 30561639 30301652 30504627 30945823 30978068 31709524 8172460 30436778 30160734 4668006 5752337 30751213 31146940 30690836 5598412 8091963 30025835 30465044 30660281 4407285 5834205 32594046 32760151 33625951 33414502 33515710 5459423
524831002,봄여름가을겨울playlist, #봄 #여름 #가을 #겨울 #계절 ,2,34845949 3753304 35825906 31029291 4091105 8124417 8171206 3753301 5650996 4579468 32572926 32003395 31709523 34772475 3715672 8104513 31433084 4756304 30287019 33559180 35454425 32319421 31131274 30512671 1925006 32578498 504784 32416094 31093710 30199165 30536155 31643710 34930372 31895208 31175119 5748499 32833393 31403164 33464805 31196764 3753303 732516 30937275 4840373 32907450 32814383 3468048 31506637 31266282 8268343
450377486,추천 ♬ 잔잔하고 감성적인 노래들 ♪ No.1, #쓸쓸한 #가을밤 #감성 #팝송 #가을 #카페 #잔잔한 #새벽 #ralalra #노랫말을듣는다 ,1660,4743560 30143605 1698475 1922885 1479152 3808188 4743561 888201 273576 4201639 411791 530251 331198 30048640 3664293 3868360 445188 30448829 1956010 30801603 498779 834030 3641666 5684329 4518944 2926148 3316677 701525 2941173 30111441 31111658 274076 4660785 3069949 1590577 31031553 1722472 5403927 30201464 5817111 8195492 8124381 1467978 2692256 31094124 8304385 8260731 7915312 5665346
482195708,매년 가을이면 떠오르는 아련한 감성의 Music ♪, #가을 #감성발라드 #발라드 #감성 #추억 #아련한 #초가을 #OST #드라이브 #기분전환 ,2335,36431069 35669445 7886210 31343875 35828604 30709103 3929471 31314144 34171029 35707232 7926120 35724027 35831250 35708019 34097306 32127914 5408681 3542874 1757000 1467722 511813 35662924 1590153 30636089 30486509 2312253 8114712 3968836 35643013 4586092 30468654 2064849 32090955 423629 993956 3931560 30278209 5458267 33088701 1890405 5465066 3403988 4162725 3552165 8200966 19811 3815039 665226 32799210 33996404
